corp_code,corp_name,corp_eng_name,stock_code
01621280,케이비제21호기업인수목적,"KB No.21 Special Purpose Acquisition Company Co., Ltd.",424140
01429220,피아이이,"PIE CO., LTD.",452450
00351427,와이즈넛,"WISEnut, INC.",096250
00139834,LG씨엔에스,"LG CNS Co., Ltd.",064400
00415594,동국S&C,DONGKUK STRUCTURES & CONSTRUCTION COMPANY LIMITED,100130
00362238,휴비스,HUVIS CORPORATION,079980
00441447,케이씨티,Korea Computer Terminal Inc.,089150
00362441,현대오토에버,HYUNDAI AUTOEVER CORPORATION.,307950
00489243,동아엘텍,"DONGAELTEKCo.,Ltd",088130
00422895,세이브존I&C,SAVEZONE I&C Corp.,067830
00495086,픽셀플러스,"Pixelplus. Co., Ltd.",087600
01390344,HD현대중공업,"HD HYUNDAI HEAVY INDUSTRIES CO.,LTD.",329180
00611736,엑시콘,"Exicon Co., Ltd.",092870
01003040,케이사인,"KSIGN CO., Ltd.",192250
01091054,쎄노텍,"CENOTEC Co., Ltd",222420
01130849,신시웨이,"SINSIWAY CO., LTD.",290560
01807738,하나32호스팩,Hana 32 Special Purpose Acquistion Company,475240
01283974,삐아,"BBIA.CO.,LTD.",451250
00364254,알티캐스트,Alticast Corporation,085810
00102432,계룡건설산업,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",013580
00110884,엠젠솔루션,"MGEN SOLUTIONS CO., LTD.",032790
01480780,NH올원리츠,"NH All-One REIT Co., Ltd.",400760
00230036,드래곤플라이,"Dragonfly GF Co., Ltd.",030350
00243979,수성웹툰,"Soosung Webtoon co., Ltd.",084180
00360036,백금T&A,BG T&A Co.,046310
00567897,에스비비테크,"SBB TECH Co., Ltd.",389500
00610490,비디아이,"BDI Co., LTD.",148140
00125150,SGC에너지,"SGC Energy Co.,Ltd.",005090
00154329,TP,TP Inc.,007980
00158325,NICE평가정보,"NICE Information Service Co., Ltd.",030190
00256502,에이텍,"ATEC CO.,Ltd",045660
00371485,켐트로닉스,"CHEMTRONICSCo.,Ltd.",089010
01353848,이노벡스,INNOVEX Company Limited ,279060
01013694,인카금융서비스,"INCAR FINANCIAL SERVICE Co.,Ltd.",211050
01159853,휴온스,"HUONS CO., LTD.",243070
01234507,매일유업,"Maeil Dairies Co., Ltd.",267980
01310773,엔시스,"Nsys Co., Ltd.",333620
01407158,모코엠시스,"MOCOMSYS, Inc.",333050
01462739,비아이매트릭스,"BI MATRIX Co., Ltd.",413640
01704680,M83,"M eighty-three Co.,Ltd.",476080
00386937,국민은행,KOOKMIN BANK,060000
01179866,에스지헬스케어,"SGHEALTHCARE CO.,LTD.",398120
00292434,인트론바이오,"iNtRON Biotechnology, Inc.",048530
00415327,중앙백신,CHOONG ANG VACCINE LABORATORY,072020
00415868,펩트론,"Peptron, Inc.",087010
00453929,메디포스트,"MEDIPOSTCO.,LTD.",078160
00765462,씨에스베어링,"CS BEARING Co., Ltd.",297090
00670340,씨에스윈드,CS Wind Corporation,112610
01624162,삼성기업인수목적6호,SAMSUNG SPECIAL PURPOSE ACQUISITION 6 COMPANY,425290
00522007,크리스에프앤씨,"Creas F&C Co., Ltd",110790
00583026,율호,"Yulho Co., LTD.",072770
01061497,FSN,"FSN Co., Ltd.",214270
00239639,삼표시멘트,"SAMPYO Cement Co., Ltd.",038500
00372873,KTis,ktis Corporation,058860
00532059,그린생명과학,"GREEN LIFESCIENCE CO., LTD.",114450
00580199,메디톡스,Medy-Tox Inc.,086900
00877059,삼성바이오로직스,"SAMSUNG BIOLOGICS CO.,LTD.",207940
00926522,테고사이언스,"Tego Science, Inc.",191420
00977650,엔케이맥스,"NKMAX Co., Ltd.",182400
01110678,유틸렉스,"Eutilex Co.,Ltd.",263050
01114586,셀레믹스,"Celemics, Inc.",331920
01319899,SK바이오사이언스,"SK Bioscience Co.,Ltd",302440
00102618,계양전기,"KEYANG ELECTRIC MACHINERY CO.,LTD",012200
00297095,나라엠앤디,"NARA MOLD AND DIE CO., LTD.",051490
00384887,에이테크솔루션,"A-Tech Solution CO., LTD.",071670
01456011,디어유,"DEAR U Co.,Ltd.",376300
00145446,이건산업,EAGON INDUSTRIAL LTD,008250
00141246,SGC E&C,"SGC E&C Co., Ltd.",016250
00203290,콜마홀딩스,"KOLMAR HOLDINGS CO.,LTD.",024720
00753643,주성코퍼레이션,JOOSUNG CORPORATION,109070
00441128,아리온테크놀로지,ARIONTECHNOLOGYINC.,058220
01672053,케이비제22호기업인수목적,KB No.22 Special Purpose Acquisition Company,436530
00104537,국영지앤엠,KUK YOUNG G M,006050
00105855,엘에스일렉트릭,"LS ELECTRIC CO., LTD",010120
00143907,원일특강,WonilSpecialSteel,012620
00111421,휴니드테크놀러지스,HUNEED TECHNOLOGIES,005870
00185046,SM C&C,"SM Culture & Contents Co., Ltd.",048550
00543204,엔에스이엔엠,"NS ENM Co.,Ltd.",078860
00918222,엘앤케이바이오,"L&K BIOMED CO., LTD.",156100
01267602,제이시스메디칼,Jeisys Medical Inc.,287410
00391197,하이퍼코퍼레이션,Hyper Corporation Inc.,065650
00402989,코스온,"COSON Co., Ltd.",069110
00113207,대한전선,"TAIHAN ELECTRIC WIRE CO.,LTD",001440
00453488,다이나믹디자인,"Dynamic Design Co., LTD.",145210
00657783,모델솔루션,"Model Solution Co., Ltd.",417970
01311310,지아이텍,"G.I.Tech Co.,Ltd.",382480
00112378,KR모터스,"KR MOTORS CO., LTD",000040
00825959,하이비젼시스템,HyVISION SYSTEM.INC,126700
00144650,유신,Yooshin Engineering Corporation,054930
00469799,이엔플러스,"ENPLUS CO., LTD",074610
00299464,초록뱀미디어,"CHOROKBAEM MEDIA CO.,LTD.",047820
00602136,디와이피엔에프,"DYPNF CO.,LTD",104460
00814786,티엔엔터테인먼트,"TN entertainment Co., Ltd.",131100
00488989,한양디지텍,"HANYANG DIGITECH CO.,LTD.",078350
00172185,남성,NAMSUNG CORPORATION,004270
01116265,카티스,CATIS INC.,140430
00203847,국일신동,"KUKIL METAL CO., LTD",060480
00120571,롯데칠성음료,"LOTTE CHILSUNG BEVERAGE CO.,LTD",005300
00220057,유비케어,"UBCARE CO., LTD.",032620
00126380,삼성전자,"SAMSUNG ELECTRONICS CO,.LTD",005930
00220969,오공,OKONG Corporation,045060
00126566,한화에어로스페이스,"HANWHA AEROSPACE CO., LTD.",012450
00225742,LS마린솔루션,"LS Marine Solution Co., Ltd.",060370
00128980,삼호개발,SAMHO DEVELOPMENT CO,010960
00236863,희림,Heerim Architects & Planners,037440
00165413,롯데케미칼,LOTTE CHEMICAL CORPORATION,011170
00313649,현대바이오,"HYUNDAI BIOSCIENCE CO., LTD.",048410
00331016,에프앤가이드,FnGuide Inc.,064850
00231363,LG유플러스,LG Uplus Corp,032640
00364740,머큐리,MERCURY CORPORATION,100590
00274933,신세계푸드,SHINSEGAE FOOD Inc.,031440
00487546,웰크론한텍,"WELCRON HANTEC CO.,LTD.",076080
00303873,CJ CGV,"CJ CGV CO.,LTD.",079160
00617314,타이거일렉,"TIGER ELEC CO.,LTD.",219130
00657224,아이스크림미디어,"i-Scream Media CO., LTD.",461300
00809429,뉴온,"NUON CO., LTD.",123840
00866451,워트,"WOT.CO.,LTD.",396470
01037542,NPX,NPX Inc.,222160
01335790,바이젠셀,ViGenCell Inc.,308080
01343665,RF머트리얼즈,"RF Materials Co., Ltd.",327260
00215976,무궁화인포메이션테크놀로지,"MUGUNGHWA INFORMATION TECHNOLOGY CO., LTD.",038340
01766167,케이비제26호기업인수목적,KB No.26 Special Purpose Acquisition Company,458320
00450931,우양에이치씨,"WOOYANG HC CO.,LTD.",101970
00291231,우전,"WOOJEON CO., LTD.",052270
00161383,한미반도체,"HANMI Semiconductor CO., LTD.",042700
00372129,전진건설로봇,"JUNJIN CONSTRUCTION & ROBOT CO., LTD.",079900
01012987,아모센스,"Amosense Co., Ltd.",357580
00172680,동국산업,DONGKUK INDUSTRIES COMPANY,005160
00117498,스틱인베스트먼트,"STIC Investments, Inc.",026890
00829380,피제이메탈,"PJ METAL CO., LTD",128660
00104388,국도화학,"KUKDO CHEMICAL CO.,LTD",007690
00550082,캔버스엔,"CANVAS N Co.,Ltd.",210120
01344831,딥노이드,DEEPNOID Inc.,315640
00288343,삼영이엔씨,"Samyung ENC Co., Ltd.",065570
00198697,일진디스플,"ILJIN DISPLAY CO.,LTD.",020760
00111999,대원제약,"DAEWON PHARMACEUTICAL CO.,LTD",003220
00870481,에코캡,"ECOCAB CO., LTD.",128540
01047169,지란지교시큐리티,"Jiransecurity Co., Ltd.",208350
01078178,RFHIC,RFHIC CORPORATION,218410
01095722,심텍,"SIMMTECH Co., Ltd.",222800
01199727,샘씨엔에스,"SEMCNS Co., Ltd.",252990
01288410,셀바이오휴먼텍,"Cell Bio Human Tech Co., Ltd",318160
01514005,크라우드웍스,"CrowdWorks, Inc.",355390
01538528,에이에스텍,"ASTech  Co., Ltd.",453860
01770203,조선내화,"Chosun Refractories Co., Ltd.",462520
00481454,금호타이어,"KUMHO TIRE CO., INC.",073240
00175623,ES큐브,"ES CUBE CO., LTD.",050120
01138595,뱅크웨어글로벌,"Bankware Global Co., Ltd.",199480
00132202,선진뷰티사이언스,"SUNJIN BEAUTY SCIENCE CO., LTD.",086710
01139035,티에스아이,"TSI Co., Ltd.",277880
01544468,이엔셀,"ENCell Co., Ltd.",456070
00367400,모티브링크,"MOTIVELINK CO.,LTD",463480
01311408,에코프로머티,"ECOPRO MATERIALS CO., LTD.",450080
00113410,CJ대한통운,CJ Logistics Corporation ,000120
00216762,한양이엔지,"HANYANG ENG CO.,LTD",045100
00131850,SK증권,"SK SECURITIES CO.,LTD",001510
00385363,빅텍,"VICTEK. Co., Ltd.",065450
00536523,로보스타,"Robostar Co.,Ltd.",090360
00660750,하나머티리얼즈,Hana Materials Inc.,166090
01190780,파워풀엑스,"Power Fulx Co., Ltd.",266870
01208751,아이에스티이,"ISTE Co.,Ltd.",212710
00159005,생고뱅코리아홀딩스,"Saint-Gobain Korea Holdings Co., Ltd.",002000
01866926,KB제31호스팩,KB No.31 Special Purpose Acquisition Company,492220
01695498,이브이파킹서비스,"EVPS Co., Ltd.",419700
00534701,세아메카닉스,"SeA Mechanics Co., LTD",396300
00124540,대우건설,"DAEWOO ENGINEERING & CONSTRUCTION CO.,LTD",047040
01872893,에이엠시지,"AMCG Co., Ltd.",495900
01663055,한화플러스제3호기업인수목적,Hanwha Plus No 3 Special Purpose Acquisition Company,430460
01784914,클로봇,"CLOBOT Co., Ltd.",466100
00412597,현대홈쇼핑,HYUNDAI HOME SHOPPING NETWORK CORPORATION,057050
01257872,에스퓨얼셀,"S-Fuelcell Co., Ltd.",288620
01857991,디비금융제13호스팩,"DB Finance No.13 Special Purpose Acquisition Co., Ltd.",489730
01761296,한국제12호스팩,"Korea No.12 Special Purpose Acquisition Co., LTD.",458610
01416235,고스트스튜디오,"GHOST STUDIO CO., LTD.",950190
00232007,상지건설,"Sangji Construction, Inc.",042940
00791209,메타케어,"METACARE Co., Ltd.",118000
00153621,참엔지니어링,"Charm Engineering Co.,Ltd.",009310
00861720,이즈미디어,"isMedia Co., Ltd",181340
00503668,LIG넥스원,"LIG Nex1 Co., Ltd.",079550
01316245,효성중공업,Hyosung Heavy Industries Corporation,298040
00783246,글로벌에스엠,Global SM Tech Limited,900070
01515323,LG에너지솔루션,"LG ENERGY SOLUTION, LTD.",373220
01682740,IBKS제21호스팩,IBKS No.21 Special Purpose Acquisition Company,442770
01701328,IBKS제22호스팩,IBKS No.22 Special Purpose Acquisition Company,448760
00453442,해성에어로보틱스,"Haisung Aero-Robotics Co., Ltd.",059270
01370863,그린리소스,"Green Resource Co.,Ltd",402490
01574760,신한제8호기업인수목적,Shinhan 8th Special Purpose Acquisition Company,393360
00528791,제일엠앤에스,"JEIL M&S CO., LTD",412540
00629212,딜리,"DILLI ILLUSTRATE INC.,",131180
00111810,대웅,"DAEWOONG CO.,LTD",003090
00243988,에스케이브로드밴드,"SK Broadband Co., Ltd.",033630
00229021,인성정보,"INSUNG INFORMATION CO., LTD",033230
00818472,이큐셀,"EQUIPMENTS CELL CO.,LTD",160600
01259056,애닉,Anic Inc.,299910
00259545,엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",123040
01208821,팡스카이,"PangSky Co., Ltd.",266350
00369569,비케이홀딩스,"BK Holdings CO.,LTD.",050090
00118804,동진쎄미켐,"DONGJIN SEMICHEM CO., LTD.",005290
00358271,에스에프에이,SFA Engineering Corporation,056190
01359815,한울반도체,"HanWool Semiconductor, Inc.",320000
01480708,에이치이엠파마,HEM Pharma Inc.,376270
00159209,한전기술,"KEPCO Engineering & Construction Company, Inc",052690
00868705,윈스테크넷,"WINS Technet Co., Ltd",136540
00104519,국보,"KUKBO Co.,LTD",001140
00821607,알톤,"Alton Co.,Ltd.",123750
00155124,평화홀딩스,"Pyung Hwa Holdings Co.,Ltd.",010770
00527491,하이드로리튬,Hydro Lithium Inc,101670
00244455,케이티앤지,KT&G Corporation,033780
00227333,네패스,NEPES Corporation,033640
00258801,카카오,Kakao Corp.,035720
00261443,엔씨소프트,NCsoft Corporation,036570
00349097,케이티스카이라이프,"KT Skylife Co.,Ltd.",053210
00297989,오르비텍,"Orbitech Co., Ltd.",046120
00357360,한세엠케이,"HANSAEMK CO.,LTD.",069640
00338170,이닉스,INICS Corporation,452400
00390055,종근당바이오,CKD Bio Corp.,063160
00427483,대웅제약,DAEWOONG PHARMA,069620
00397191,팬엔터테인먼트,"PANENTERTAINMENTCO.,LTD.",068050
00445054,하나마이크론,HanaMicronInc.,067310
00131780,SK네트웍스,SKNetworksCompanyLimited,001740
00220109,알파녹스,"Alphanox Co.,Ltd.",043100
01854763,HS효성,HS HYOSUNG Corporation,487570
00155638,피에스텍,"PS Tec. Co., Ltd.",002230
01276901,엔피,NP Inc.,291230
01302853,아이씨에이치,"ICH Co., Ltd.",368600
01516456,인벤티지랩,Inventage Lab Inc.,389470
01573284,코닉오토메이션,Kornic Automation Co.Ltd.,391710
01804476,유안타제16호스팩,Yuanta 16 SPECIAL PURPOSE ACQUISITION COMPANY,474490
00138206,쌍용건설,"Ssangyong Engineering & Construction Co., Ltd. ",012650
00280688,스튜디오에스,"Studio S Co., Ltd.",046140
00155319,POSCO홀딩스,POSCO Holdings Inc.,005490
00157681,롯데정밀화학,"LOTTE Fine Chemical Co., Ltd.",004000
00234412,신세계인터내셔날,SHINSEGAE INTERNATIONAL Inc.,031430
00939687,동일고무벨트,"DRB Industrial Co.,Ltd",163560
00407294,유라클,URACLE. Co. Ltd,088340
00108241,농심,"NONGSHIM CO.,LTD",004370
00453284,교촌에프앤비,"KYOCHON FOOD&BEVERAGE CO., LTD.",339770
00540641,동양고속,DONGYANG EXPRESS CORP.,084670
00480048,모다이노칩,"Moda-InnoChips Co., Ltd.",080420
00684802,에이플러스에셋,"A Plus Asset Advisor Co., Ltd.",244920
00872984,이마트,E-MART Inc.,139480
01385050,넥스트바이오메디컬,"NEXTBIOMEDICAL Co., Ltd.",389650
00181934,플랜텍,"PLANTEC Co.,Ltd",051310
00339391,한화시스템,"HANWHA SYSTEMS Co., Ltd.",272210
01588189,씨메스,CMES Inc.,475400
01090471,씨아이에스,Creative & Innovative System Corporation,222080
00370918,케이디켐,"KDCHEM CO., LTD.",221980
00663669,폴라리스우노,"POLARIS UNO, Inc.",114630
00385336,홈캐스트,"homecast CO., LTD.",064240
00217947,신세계건설,"Shinsegae Engineering & Construction C.,Ltd.",034300
00672603,케이엔알시스템,KNR SYSTEMS Inc.,199430
00820352,파인텍,"FINETEK CO., LTD.",131760
00113191,코리안리,Korean Reinsurance Company,003690
00103644,비츠로테크,"Vitzro Tech Co.,LTD.",042370
00126487,F&F 홀딩스,"F&F Holdings Co., Ltd.",007700
00141389,KZ정밀,KZ Precision Corporation,036560
00339072,팬스타엔터프라이즈,"Panstar Enterprise Co., Ltd.",054300
00219486,신세계I&C,SHINSEGAE INFORMATION & COMMUNICATION Inc.,035510
00608699,탑코미디어,"Topco Media Co.,Ltd.",134580
01568413,F&F,"F&F CO.,Ltd",383220
01880801,KB발해인프라,KB Balhae Infrastructure Fund,415640
01286476,RF시스템즈,"RF Systems Co., Ltd.",474610
00105101,INVENI,"INVENI Co., Ltd.",015360
00207375,대한뉴팜,"Daehan Nupharm Co.,Ltd.",054670
00605124,알파칩스,"Alphachips, Inc.",117670
01765256,동국씨엠,"DONGKUK COATED METAL Co., Ltd.",460850
01519790,엠앤씨솔루션,"MNC Solution Co., Ltd",484870
00623184,오늘이엔엠,"ONEUL E&M co.,Ltd",192410
01516766,아이비젼웍스,"IVISIONWORKS CO.,LTD.",469750
00527011,엘비루셈,"LB Lusem Co., Ltd.",376190
00132725,SB성보,"SBSUNGBO Co., Ltd.",003080
00137207,유니켐,"UNICHEM CO.,LTD",011330
00249441,씨씨에스,"KOREA CABLE T.V CHUNG-BUK SYSTEM CO., LTD.",066790
00674498,골프존홀딩스,"GOLFZON HOLDINGS Co., Ltd.",121440
01136001,나노실리칸첨단소재,"NanoSilikhan Advanced Materials Co., Ltd.",286750
01391103,젝시믹스,XEXYMIX Corporation,337930
00125664,삼미금속,"Sammi Metal Products Co., Ltd.",012210
01507810,애니메디솔루션,anymedi Inc.,390110
00878517,에스케이씨에스,"SKCS CO.,LTD.",224020
01276026,지놈앤컴퍼니,Genome&Company,314130
01358463,현대무벡스,"HYUNDAI MOVEX Co., Ltd.",319400
01368354,네패스아크,Nepes Ark Corporation,330860
01435489,범한퓨얼셀,"Bumhan Fuel Cell Co.,Ltd.",382900
00311216,에이치엔에스하이텍,H&SHigh Tech Corp.,044990
01270749,웨이비스,Wavice Inc.,289930
00122825,인스코비,"Inscobee, Inc",006490
00132211,SUN&L,"SUN&L CO.,LTD",002820
01011526,엔켐,"Enchem Co., Ltd.",348370
01817610,대신밸런스제18호스팩,Daishin Balance No.18 Special Purpose Acquisition Company,478780
00122056,미창석유공업,"MICHANG OIL IND CO.,LTD",003650
01337017,이앤에치,"E&H Co., Ltd.",341310
00164308,이마트에브리데이,E-MART EVERYDAY Inc.,010090
00152385,에이프로젠,"Aprogen, Inc",007460
01085026,유진테크놀로지,"YUJIN TECHNOLOGY CO.,LTD.",240600
01186404,디앤씨미디어,"D&C MEDIA CO.,LTD.",263720
00567222,우림피티에스,"WOORIM POWER TRAIN SOLUTION Co., Ltd.",101170
00816696,큐엠씨,"QMC Co., Ltd.",136660
00310156,셀루메드,"CELLUMED CO., LTD.",049180
00929228,엔에스컴퍼니,"NSCompany CO., LTD.",224760
01747977,엘케이켐,"LK CHEM Co., Ltd.",489500
01671601,카이바이오텍,"KaiBioTech Co., Ltd",446600
00361008,한화엔진,"Hanwha Engine Co., Ltd.",082740
00763701,헥토파이낸셜,"Hecto Financial Co., Ltd.",234340
00156859,다올투자증권,"Daol Investment & Securities Co., Ltd.",030210
00166175,대호특수강,dhSteel,021040
01082348,오스테오닉,"OSTEONIC Co., Ltd.",226400
00138321,신한투자증권,"Shinhan Securities Co., Ltd.",008670
00103130,플레이그램,"Playgram Co., Ltd.",009810
00877174,엠브레인,"Macromill Embrain Co., Ltd.",169330
01299203,그리드위즈,"Gridwiz Co.,Ltd",453450
00119007,무림P&P,"Moorim P&P CO.,LTD",009580
00121507,무림SP,"MOORIM SP CO., LTD.",001810
00133706,한국제지,"Hankuk Paper MFG. CO., LTD",027970
01373709,아이씨티케이,"ICTK Co., Ltd.",456010
00156956,한국기업평가,Korea Ratings Corporation,034950
00304401,텔라움,"TELAUM CO., LTD.",047730
01075126,딥마인드,"DeepMind Platform Co., Ltd.",223310
00116408,동신건설,DongshinEngineering&Construction,025950
00232821,에이치엠넥스,"HMNEX Co.,Ltd.",036170
01089350,켐트로스,"Chemtros Co., Ltd.",220260
00348788,디이시스,DEESYS CO. LTD.,053200
00134723,페이퍼코리아,PaperCorea Inc.,001020
00136086,무림페이퍼,"MOORIM PAPER CO.,LTD",009200
00317681,메타바이오메드,"METABIOMED.CO.,LTD",059210
00326731,바이오니아,BIONEERCORPORATION,064550
00349060,한스바이오메드,HANS BIOMED CORPORATION,042520
00447007,알리코제약,"KOREA ARLICO PHARM CO.,LTD.",260660
00608440,티앤엘,"T&L Co., LTD.",340570
00767628,나이벡,"NIBEC CO., LTD.",138610
00956028,엑세스바이오,"Access Bio, Inc.",950130
00971726,옵티팜,"Optipharm.CO.,LTD",153710
01063954,수젠텍,"Sugentech, Inc.",253840
01118281,피플바이오,"PeopleBio, Inc.",304840
00226547,오상자이엘,"OSANGJAIEL Co., Ltd ",053980
01161432,레이저옵텍,"Laseroptek Co., Ltd.",199550
01784394,STX그린로지스,STX Green Logis Ltd,465770
00108038,엔피씨,National Plastic Company Limited,004250
00228059,휴온스글로벌,"Huons Global Co., Ltd.",084110
00113535,대한해운,KOREA LINE CORPORATION,005880
00242934,케이엠,KM CORPORATION,083550
00117212,두산,"DOOSAN CO.,LTD",000150
00261373,마크로젠,"Macrogen, Inc.",038290
00117337,동양,TONGYANG Inc,001520
00127857,삼익악기,"SAMICK MUSICAL INSTRUMENTS CO.,LTD",002450
00305941,노브랜드,Nobland International Inc.,145170
01152470,펄어비스,PearlAbyss Corp.,263750
00102751,고려산업,"KOREA INDUSTRIAL CO.,LTD",002140
00303703,CS,CS CORPORATION,065770
01569838,유진기업인수목적7호,EUGENE SPECIAL PURPOSE ACQUISITION 7 COMPANY,388800
