rcept_no,rcept_dt,corp_code,corp_name,repror,isu_exctv_rgist_at,isu_exctv_ofcps,isu_main_shrholdr,sp_stock_lmp_cnt,sp_stock_lmp_irds_cnt,sp_stock_lmp_rate,sp_stock_lmp_irds_rate
20240401004307,2024-04-01,00113058,HANWHA LIFE INSURANCE,이원근,Unregistered executive,상무,-,"18,719","5,770",0.0022,0.0007
20240401004379,2024-04-01,00113058,HANWHA LIFE INSURANCE,김영식,Unregistered executive,상무,-,"65,500","10,000",0.0075,0.0011
20240401004463,2024-04-01,00113058,HANWHA LIFE INSURANCE,김상일,Unregistered executive,상무,-,"25,000","5,000",0.0029,0.0006
20240402000474,2024-04-02,00113058,HANWHA LIFE INSURANCE,장병호,Unregistered executive,전무,-,"83,310","9,300",0.0096,0.0011
20240409002299,2024-04-09,00113058,HANWHA LIFE INSURANCE,양진석,Unregistered executive,전무,-,"25,143","13,583",0.0029,0.0016
20240416000427,2024-04-16,00113058,HANWHA LIFE INSURANCE,김정수,Unregistered executive,전무,-,"39,000","20,000",0.0045,0.0023
20240425000394,2024-04-25,00113058,HANWHA LIFE INSURANCE,이병서,Unregistered executive,전무,-,"58,065","2,710",0.0067,0.0003
20240510000098,2024-05-10,00113058,HANWHA LIFE INSURANCE,이림,Unregistered executive,상무,-,"17,500","9,100",0.0020,0.0010
20240603000189,2024-06-03,00113058,HANWHA LIFE INSURANCE,김국진,Unregistered executive,전무,-,"23,000","8,500",0.0026,0.0009
20240610000127,2024-06-10,00113058,HANWHA LIFE INSURANCE,조병선,Unregistered executive,상무,-,"1,000","1,000",0.0001,0.0001
20240613000141,2024-06-13,00113058,HANWHA LIFE INSURANCE,임석현,Unregistered executive,전무,-,"100,000","22,223",0.0115,0.0026
20240620000024,2024-06-20,00113058,HANWHA LIFE INSURANCE,오지영,Unregistered executive,전무,-,"18,807","2,447",0.0022,0.0003
20240620000031,2024-06-20,00113058,HANWHA LIFE INSURANCE,김동욱,Unregistered executive,전무,-,"59,914","15,939",0.0069,0.0018
20240625000473,2024-06-25,00113058,HANWHA LIFE INSURANCE,박진국,Unregistered executive,전무,-,"60,000","10,000",0.0069,0.0012
20240712000154,2024-07-12,00113058,HANWHA LIFE INSURANCE,최재덕,Unregistered executive,상무,-,"21,300","5,300",0.0025,0.0006
20240718000110,2024-07-18,00113058,HANWHA LIFE INSURANCE,유창민,Unregistered executive,전무,-,"29,100","15,600",0.0034,0.0018
20240726000484,2024-07-26,00113058,HANWHA LIFE INSURANCE,박정식,Unregistered executive,상무,-,"12,969","2,000",0.0015,0.0002
20240726000489,2024-07-26,00113058,HANWHA LIFE INSURANCE,성윤호,Unregistered executive,상무,-,"26,005","5,000",0.0030,0.0006
20240807000419,2024-08-07,00113058,HANWHA LIFE INSURANCE,신충호,Registered executive,전무,-,"52,107","6,429",0.0060,0.0007
20240807000432,2024-08-07,00113058,HANWHA LIFE INSURANCE,최영복,Unregistered executive,전무,-,"40,000","5,100",0.005,0.001
20240807000443,2024-08-07,00113058,HANWHA LIFE INSURANCE,박정식,Unregistered executive,상무,-,"15,169","2,200",0.0017,0.0002
20240808000410,2024-08-08,00113058,HANWHA LIFE INSURANCE,김준일,Unregistered executive,상무,-,"10,500","3,500",0.0012,0.0004
20240808000422,2024-08-08,00113058,HANWHA LIFE INSURANCE,최재덕,Unregistered executive,상무,-,"27,000","5,700",0.0031,0.0006
20240814001851,2024-08-14,00113058,HANWHA LIFE INSURANCE,이병서,Unregistered executive,전무,-,"60,592","2,527",0.0070,0.0003
20240819000251,2024-08-19,00113058,HANWHA LIFE INSURANCE,이한샘,Unregistered executive,상무,-,"28,314","16,234",0.0033,0.0019
20240903000018,2024-09-03,00113058,HANWHA LIFE INSURANCE,김병호,Unregistered executive,상무,-,"48,000","4,000",0.0055,0.0004
20240910000635,2024-09-10,00113058,HANWHA LIFE INSURANCE,박정식,Unregistered executive,상무,-,"17,200","2,031",0.0020,0.0002
20240913000423,2024-09-13,00113058,HANWHA LIFE INSURANCE,홍정표,Unregistered executive,부사장,-,"60,156","13,990",0.0069,0.0016
20240913000425,2024-09-13,00113058,HANWHA LIFE INSURANCE,이명언,Unregistered executive,상무,-,"15,889","6,199",0.0018,0.0007
20240913000477,2024-09-13,00113058,HANWHA LIFE INSURANCE,정경욱,Unregistered executive,상무,-,"12,000","12,000",0.0014,0.0014
20240919000259,2024-09-19,00113058,HANWHA LIFE INSURANCE,조현호,Unregistered executive,상무,-,"25,260","10,220",0.0029,0.0012
20240919000267,2024-09-19,00113058,HANWHA LIFE INSURANCE,UM HELEN JISUN,Unregistered executive,상무,-,"11,488","8,700",0.0013,0.0010
20240923000384,2024-09-23,00113058,HANWHA LIFE INSURANCE,김수영,Unregistered executive,상무,-,"6,137","3,037",0.0007,0.0003
20240925000215,2024-09-25,00113058,HANWHA LIFE INSURANCE,한승의,Unregistered executive,상무,-,"3,122","3,122",0.0004,0.0004
20240927000920,2024-09-27,00113058,HANWHA LIFE INSURANCE,이명언,Unregistered executive,상무,-,"17,992","2,103",0.0020,0.0002
20240927000931,2024-09-27,00113058,HANWHA LIFE INSURANCE,김선녕,Unregistered executive,상무,-,"14,224","6,604",0.0016,0.0007
20241002000381,2024-10-02,00113058,HANWHA LIFE INSURANCE,황진우,Unregistered executive,부사장,-,"67,607","8,650",0.0078,0.0010
20241004000144,2024-10-04,00113058,HANWHA LIFE INSURANCE,김윤덕,Unregistered executive,상무,-,"10,871","10,871",0.0013,0.0013
20241007000516,2024-10-07,00113058,HANWHA LIFE INSURANCE,김종민,Unregistered executive,전무,-,"11,639","1,760",0.0013,0.0002
20241008000386,2024-10-08,00113058,HANWHA LIFE INSURANCE,구창희,Unregistered executive,상무,-,"4,265","4,265",0.0005,0.0005
20241008000403,2024-10-08,00113058,HANWHA LIFE INSURANCE,김윤종,Unregistered executive,상무,-,"3,000","3,000",0.0003,0.0003
20241008000495,2024-10-08,00113058,HANWHA LIFE INSURANCE,김태준,Unregistered executive,상무,-,"3,000","3,000",0.0003,0.0003
20241014000092,2024-10-14,00113058,HANWHA LIFE INSURANCE,조우영,Unregistered executive,상무,-,"4,020","4,020",0.0005,0.0005
20250225000321,2025-02-25,00113058,HANWHA LIFE INSURANCE,배재현,Unregistered executive,상무,-,"30,000","10,000",0.0035,0.0012
20250311001131,2025-03-11,00113058,HANWHA LIFE INSURANCE,UM HELEN JISUN,Unregistered executive,상무,-,"14,361","2,873",0.0016,0.0003
20250314001576,2025-03-14,00113058,HANWHA LIFE INSURANCE,김호두,Unregistered executive,상무,-,"4,941","2,500",0.0006,0.0003
20250408000182,2025-04-08,00113058,HANWHA LIFE INSURANCE,이종호,Unregistered executive,상무,-,"13,000","13,000",0.0015,0.0015
20250410001663,2025-04-10,00113058,HANWHA LIFE INSURANCE,정경욱,Unregistered executive,상무,-,"29,000","17,000",0.0033,0.0020
20250708000048,2025-07-08,00113058,HANWHA LIFE INSURANCE,이경근,Unregistered executive,사장,-,"120,166","120,166",0.0138,0.0138
20250708000055,2025-07-08,00113058,HANWHA LIFE INSURANCE,김수영,Unregistered executive,상무,-,"8,539","2,402",0.0010,0.0003
20250722000060,2025-07-22,00113058,HANWHA LIFE INSURANCE,전준수,Unregistered executive,상무,-,"11,425","11,425",0.0013,0.0013
20250805000151,2025-08-05,00113058,HANWHA LIFE INSURANCE,신민식,Unregistered executive,전무,-,0,"-6,226",0,-0.0007
20230818000160,2023-08-18,00339391,HANWHA SYSTEMS,성백선,Unregistered executive,전무,-,"33,000","1,548",0.02,0.00
20230919000013,2023-09-19,00339391,HANWHA SYSTEMS,박지철,Unregistered executive,전무,-,700,700,0.00,0.00
20231004000074,2023-10-04,00339391,HANWHA SYSTEMS,이석호,Unregistered executive,상무,-,"3,511","1,415",0.00,0.00
20231108000063,2023-11-08,00339391,HANWHA SYSTEMS,반왕,Unregistered executive,상무,-,"5,195","5,195",0.00,0.00
20231108000108,2023-11-08,00339391,HANWHA SYSTEMS,장보섭,Unregistered executive,상무,-,"3,729","3,729",0.00,0.00
20231108000118,2023-11-08,00339391,HANWHA SYSTEMS,류승우,Unregistered executive,상무,-,"2,300","2,300",0.00,0.00
20231229000239,2023-12-29,00339391,HANWHA SYSTEMS,유동완,Unregistered executive,부문장,-,"2,350","2,350",0.00,0.00
20240404001293,2024-04-04,00339391,HANWHA SYSTEMS,김영돈,Unregistered executive,상무,-,340,340,0.00,0.00
20240726000068,2024-07-26,00339391,HANWHA SYSTEMS,전혁,Unregistered executive,담당,-,"2,000",-951,0.00,0.00
20240903000094,2024-09-03,00339391,HANWHA SYSTEMS,손재일,Unregistered executive,사장,-,174,174,0.00,0.00
20241007000105,2024-10-07,00339391,HANWHA SYSTEMS,임미경,Unregistered executive,상무,-,"1,802","1,802",0.00,0.00
20241105000036,2024-11-05,00339391,HANWHA SYSTEMS,이용욱,Unregistered executive,부사장,-,"11,320","11,320",0.01,0.01
20241114000062,2024-11-14,00339391,HANWHA SYSTEMS,전혁,Unregistered executive,담당,-,0,"-2,000",0.00,0.00
20241119000106,2024-11-19,00339391,HANWHA SYSTEMS,전혁,Unregistered executive,담당,-,"8,473","8,473",0.00,0.00
20241125000055,2024-11-25,00339391,HANWHA SYSTEMS,김태경,Unregistered executive,상무,-,"3,028","1,000",0.00,0.00
20250211000037,2025-02-11,00339391,HANWHA SYSTEMS,심강섭,Unregistered executive,상무,-,326,326,0.00,0.00
20250310000044,2025-03-10,00339391,HANWHA SYSTEMS,홍석준,Unregistered executive,전무,-,"13,826","13,826",0.00,0.00
20250318000076,2025-03-18,00339391,HANWHA SYSTEMS,김윤수,Unregistered executive,상무,-,"8,887","6,700",0.00,0.00
20250612000035,2025-06-12,00339391,HANWHA SYSTEMS,김윤수,Unregistered executive,상무,-,"2,887","-6,000",0.00,0.00
20240425000451,2024-04-25,00983271,NHN Corporation,이준호,Registered executive,회장,-,"7,560,000","1,000,000",22.39,3.61
20240425000464,2024-04-25,00983271,NHN Corporation,제이엘씨파트너스,-,-,10%이상주주,"3,000,000","-1,000,000",8.88,-1.78
20250108000484,2025-01-08,00983271,NHN Corporation,백승욱,Unregistered executive,이사,-,70,70,0.0,0.0
20250626000471,2025-06-26,00983271,NHN Corporation,이준호,Registered executive,회장,-,"9,710,000","2,150,000",28.76,6.37
20250626000482,2025-06-26,00983271,NHN Corporation,제이엘씨,-,-,Shareholders holding 10% or more,"3,350,000","-2,150,000",9.92,-4.74
20230918000218,2023-09-18,00148540,CJ,국민연금공단,-,-,10%이상주주,"3,009,633","3,009,633",8.44,8.44
20231010000053,2023-10-10,00148540,CJ,국민연금공단,-,-,10%이상주주,"3,241,790","232,157",9.09,0.65
20240104000102,2024-01-04,00148540,CJ,국민연금공단,-,-,10%이상주주,"3,821,691","579,901",10.72,1.63
20240403002798,2024-04-03,00148540,CJ,국민연금공단,-,-,10%이상주주,"3,706,786","-114,905",10.39,-0.33
20240703000106,2024-07-03,00148540,CJ,국민연금공단,-,-,10%이상주주,"3,716,422","9,636",10.42,0.03
20241008000205,2024-10-08,00148540,CJ,국민연금공단,-,-,10%이상주주,"3,650,967","-65,455",10.24,-0.18
20250107000231,2025-01-07,00148540,CJ,국민연금공단,-,-,10%이상주주,"3,675,888","24,921",10.31,0.07
20250402002988,2025-04-02,00148540,CJ,국민연금공단,-,-,Shareholders holding 10% or more,"3,790,244","114,356",10.63,0.32
20250703000140,2025-07-03,00148540,CJ,국민연금공단,-,-,Shareholders holding 10% or more,"4,019,516","229,272",11.27,0.64
20230913000443,2023-09-13,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"497,954,706","-15,000,000",63.38,-1.90
20231027000434,2023-10-27,00101044,Aprogen Biologics,지베이스,-,-,사실상지배주주,500,500,0,0
20231115000339,2023-11-15,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"487,954,706","-10,000,000",62.10,-1.28
20231201000414,2023-12-01,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"477,954,706","-10,000,000",60.83,-1.27
20240312000713,2024-03-12,00101044,Aprogen Biologics,나오성,Unregistered executive,상무,-,"118,447","118,447",0.018,0.018
20240404002448,2024-04-04,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"47,795,470","-430,159,236",60.83,0
20240419000599,2024-04-19,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"51,224,041","3,428,571",62.47,1.64
20240423000498,2024-04-23,00101044,Aprogen Biologics,강종수,Registered executive,사내이사,-,"3,282","-29,538",0.00,-0.01
20240423000506,2024-04-23,00101044,Aprogen Biologics,김안수,Unregistered executive,전무이사,-,"2,188","-19,693",0.00,-0.01
20240423000518,2024-04-23,00101044,Aprogen Biologics,강성호,Unregistered executive,상무이사,-,"6,182","-55,638",0.01,-0.01
20240423000520,2024-04-23,00101044,Aprogen Biologics,배윤경,Unregistered executive,상무이사,-,"1,030","-9,278",0.00,0.00
20240423000522,2024-04-23,00101044,Aprogen Biologics,김용우,Unregistered executive,이사,-,"1,070","-9,634",0.00,0.00
20240423000528,2024-04-23,00101044,Aprogen Biologics,나오성,Unregistered executive,상무이사,-,"11,844","-106,603",0.018,0.00
20240423000530,2024-04-23,00101044,Aprogen Biologics,김정출,Registered executive,대표이사,-,"21,880","-196,924",0.03,-0.06
20240502000436,2024-05-02,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"52,938,326","1,714,285",63.24,0.77
20240531002552,2024-05-31,00101044,Aprogen Biologics,김안수,Unregistered executive,전무이사,-,"4,376","2,188",0.01,0.01
20240531002534,2024-05-31,00101044,Aprogen Biologics,강종수,Registered executive,사내이사,-,"6,564","3,282",0.01,0.01
20240531002515,2024-05-31,00101044,Aprogen Biologics,김정출,Registered executive,대표이사,-,"43,764","21,884",0.07,0.04
20240531002501,2024-05-31,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"88,740,684","35,802,358",74.24,11.00
20240531002572,2024-05-31,00101044,Aprogen Biologics,강성호,Unregistered executive,상무이사,-,"12,365","6,183",0.02,0.01
20240531002647,2024-05-31,00101044,Aprogen Biologics,나오성,Unregistered executive,상무이사,-,"23,690","11,846",0.04,0.022
20240531002619,2024-05-31,00101044,Aprogen Biologics,김용우,Unregistered executive,이사,-,"2,140","1,070",0.00,0.00
20240531002600,2024-05-31,00101044,Aprogen Biologics,배윤경,Unregistered executive,상무이사,-,"2,060","1,030",0.00,0.00
20240611000440,2024-06-11,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"74,419,740","-14,320,944",70.74,-3.50
20240628000828,2024-06-28,00101044,Aprogen Biologics,김정출,Registered executive,대표이사,-,"21,880","-21,884",0.02,-0.05
20240628001033,2024-06-28,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"85,669,884","11,250,144",56.39,-14.35
20240628000852,2024-06-28,00101044,Aprogen Biologics,나오성,Unregistered executive,상무이사,-,"13,024","-10,666",0.01,-0.03
20240628000850,2024-06-28,00101044,Aprogen Biologics,김용우,Unregistered executive,이사,-,"2,352",212,0.00,0
20240628000847,2024-06-28,00101044,Aprogen Biologics,배윤경,Unregistered executive,상무이사,-,"2,266",206,0.00,0
20240628000844,2024-06-28,00101044,Aprogen Biologics,강성호,Unregistered executive,상무이사,-,"12,365",0,0.01,-0.01
20240628000839,2024-06-28,00101044,Aprogen Biologics,김안수,Unregistered executive,전무이사,-,"4,813",437,0.00,-0.01
20240628000834,2024-06-28,00101044,Aprogen Biologics,강종수,Registered executive,사내이사,-,"7,220",656,0.01,0
20240726000537,2024-07-26,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"101,931,594","16,261,710",57.59,1.20
20240809000422,2024-08-09,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"128,448,085","26,516,491",63.12,5.53
20240814003398,2024-08-14,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"161,487,733","33,039,648",68.27,5.15
20240823000426,2024-08-23,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"150,962,470","-10,525,263",63.82,-4.45
20241025000400,2024-10-25,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"157,226,033","6,263,563",64.75,0.93
20250124000863,2025-01-24,00101044,Aprogen Biologics,에이프로젠,-,-,10%이상주주,"168,931,898","11,705,865",66.37,1.62
20250425000710,2025-04-25,00101044,Aprogen Biologics,에이프로젠,-,-,Shareholders holding 10% or more,"168,155,951","-775,947",66.27,-0.10
20250507000507,2025-05-07,00101044,Aprogen Biologics,에이프로젠,-,-,Shareholders holding 10% or more,"112,830,917","-55,325,034",56.87,-9.40
20240228006879,2024-02-28,00166227,HS INDUSTRIES,현석호,Registered executive,부회장,10%이상주주,"14,540,352","2,020,202",26.28,3.65
20240311000527,2024-03-11,00166227,HS INDUSTRIES,현지호,Unregistered executive,부회장,-,0,"-134,890",0.00,-0.24
20240311000493,2024-03-11,00166227,HS INDUSTRIES,현석호,Registered executive,부회장,10%이상주주,"15,080,152","539,800",27.26,0.98
20240321001148,2024-03-21,00103662,KWANG MYUNG ELECTRIC,조광식,Registered executive,대표이사,사실상지배주주,0,"-6,496,572",0,-14.99
20240326001018,2024-03-26,00103662,KWANG MYUNG ELECTRIC,나반홀딩스,-,-,사실상지배주주,"6,496,572","6,496,572",14.99,14.99
20240409003260,2024-04-09,00103662,KWANG MYUNG ELECTRIC,이재광,Registered executive,대표이사,사실상지배주주,0,"-6,496,572",0,-14.99
20240409004116,2024-04-09,00103662,KWANG MYUNG ELECTRIC,나반홀딩스,-,-,사실상지배주주,"12,993,144","6,496,572",29.98,14.99
20240513000040,2024-05-13,00103662,KWANG MYUNG ELECTRIC,나반홀딩스,-,-,사실상지배주주,"10,394,053","-2,599,091",23.98,-6.00
20241007000429,2024-10-07,00103662,KWANG MYUNG ELECTRIC,나반홀딩스,-,-,사실상지배주주,"3,885,755","-6,508,298",8.96,-15.02
20241007000479,2024-10-07,00103662,KWANG MYUNG ELECTRIC,무궁화인포메이션테크놀로지,-,-,10%이상주주,"6,508,298","6,508,298",15.02,15.02
20250218001602,2025-02-18,00103662,KWANG MYUNG ELECTRIC,무궁화인포메이션테크놀로지,-,-,Shareholders holding 10% or more,0,"-6,508,298",0.0,-15.02
20250221002828,2025-02-21,00103662,KWANG MYUNG ELECTRIC,나반홀딩스,-,-,Effective controlling shareholders,"10,394,053","6,508,298",23.98,15.02
20250701000040,2025-07-01,00103662,KWANG MYUNG ELECTRIC,엠에이치건설,-,-,Effective controlling shareholders,"4,510,000","4,510,000",10.40,10.40
20250717000192,2025-07-17,00103662,KWANG MYUNG ELECTRIC,나반홀딩스,-,-,Effective controlling shareholders,"5,884,053","-4,510,000",13.58,-10.40
20250717000195,2025-07-17,00103662,KWANG MYUNG ELECTRIC,나반홀딩스,-,-,Effective controlling shareholders,"3,396,572","-2,487,481",7.84,-5.74
